Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,UseVSA,RNDelta,L_percentile,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,UseTrailing,TrailMode,TrailATRPeriod,TrailATRMult,TrailStepUSD,TrailStartRR,UsePyramid,MaxAdds,AddSpacingUSD,AddSizeFactor,CooldownSec
28,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,True,1,14,1.5,0.3,0.8,False,0,0.4,0.6,0
37,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,True,1,14,1.5,0.3,0.8,False,0,0.4,0.6,0
22,XAUUSD,55,6,12,2,0.22,1.0,True,True,False,0.4,150,0.5,0.55,1.0,2.0,0.8,50,5,0.5,0.65,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
1,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.28,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
4,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.6,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
5,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.25,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
6,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.3,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
7,XAUUSD,50,6,12,2,0.2,2.0,True,True,False,0.3,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.6,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
8,XAUUSD,50,6,12,4,0.2,2.0,True,True,False,0.3,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.6,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
9,XAUUSD,50,6,12,3,0.22,1.0,True,True,False,0.4,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.6,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
10,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.32,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
11,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.3,150,0.5,0.6,1.0,2.0,1.0,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
12,XAUUSD,55,6,12,3,0.2,1.5,True,True,False,0.3,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
13,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.28,150,0.5,0.6,1.0,2.0,0.8,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
30,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,40,5,0.5,0.5,1,False,0.07,60,True,1,14,1.5,0.3,0.8,False,0,0.4,0.6,0
35,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,40,5,0.5,0.4,1,False,0.07,60,True,1,14,1.6,0.3,0.8,False,0,0.0,0.0,120
14,XAUUSD,50,6,12,3,0.18,2.0,True,True,False,0.3,150,0.5,0.65,1.0,2.0,0.8,50,5,0.5,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
26,XAUUSD,55,6,12,3,0.22,1.5,True,True,False,0.37,150,0.5,0.55,1.0,2.0,0.8,50,5,0.5,0.6,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
21,XAUUSD,50,6,12,3,0.22,1.0,True,True,False,0.4,150,0.5,0.55,1.0,2.0,0.8,50,5,0.5,0.65,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
25,XAUUSD,50,6,12,3,0.22,1.0,True,True,False,0.4,150,0.5,0.55,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
38,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,True,1,14,2.0,0.3,1.0,False,0,0.4,0.6,0
39,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,True,1,21,1.8,0.3,1.0,False,0,0.4,0.6,0
34,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.5,2.0,0.8,30,5,0.5,0.4,1,False,0.07,60,True,1,14,1.5,0.3,0.8,False,0,0.0,0.0,120
31,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,40,5,0.5,0.5,1,False,0.07,60,True,2,14,2.0,0.3,1.0,False,0,0.4,0.6,0
18,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.3,150,0.5,0.6,1.0,2.0,0.8,50,4,0.6,0.55,1,False,0.07,60,False,0,14,2.0,0.3,1.0,False,0,0.4,0.6,0
29,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,0.8,50,5,0.5,0.5,1,False,0.07,60,True,2,14,2.0,0.25,0.8,False,0,0.4,0.6,0
12243,XAUUSD,70,6,12,5,0.11000000000000001,259000.0,False,True,False,0.45,150,0.7,2.02,2.0,4.0,1.0,30,15,0.8,0.0,3,False,0.35000000000000003,60,False,0,14,1.4,0.5,1.0,True,2,-0.1,0.7,30
33,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.4,2.0,1.0,30,5,0.5,0.4,1,False,0.07,60,True,1,21,2.2,0.3,1.2,False,0,0.0,0.0,120
32,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,9.9,2.0,1.0,0,5,0.5,0.4,1,False,0.07,60,True,1,14,1.5,0.3,0.8,False,0,0.0,0.0,120
72,XAUUSD,50,6,12,3,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
74,XAUUSD,60,7,16,4,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
251,XAUUSD,45,5,11,2,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
73,XAUUSD,55,6,14,3,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
109,XAUUSD,55,6,14,3,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
287,XAUUSD,45,5,11,2,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
110,XAUUSD,60,7,16,4,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
13071,XAUUSD,60,3,12,4,0.4,180000.0,False,True,False,0.27,150,0.3,1.85,3.0,6.0,1.2,40,0,0.8,0.0,2,False,0.2,60,True,2,14,1.4,0.5,1.0,True,2,0.0,0.6,30
145,XAUUSD,55,6,14,3,0.16,1.0,False,True,False,0.28,130,0.5,0.55,1.5,3.0,0.8,30,90,0.7,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
108,XAUUSD,50,6,12,3,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
143,XAUUSD,45,5,11,2,0.16,1.0,False,True,False,0.28,130,0.5,0.55,1.5,3.0,0.8,30,90,0.7,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
236,XAUUSD,60,7,16,4,0.16,1.0,True,True,False,0.28,140,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
263,XAUUSD,60,7,16,4,0.16,1.0,True,False,False,0.28,160,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
43,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,40,5,0.5,0.5,4,False,0.07,60,True,2,14,2.0,0.3,0.8,True,3,0.4,0.5,30
11619,XAUUSD,80,3,12,2,0.29,319000.0,False,False,False,0.4,150,0.2,0.9400000000000001,1.0,2.0,1.0,40,10,0.8,0.0,1,False,0.5,60,False,0,14,1.4,0.5,1.0,True,2,-0.1,0.5,30
71,XAUUSD,45,5,11,2,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
45,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,9.9,2.0,0.8,0,5,0.5,0.5,3,False,0.07,60,True,2,14,2.0,0.3,0.8,True,2,0.35,0.5,30
144,XAUUSD,50,6,12,3,0.16,1.0,False,True,False,0.28,130,0.5,0.55,1.5,3.0,0.8,30,90,0.7,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
107,XAUUSD,45,5,11,2,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
146,XAUUSD,60,7,16,4,0.16,1.0,False,True,False,0.28,130,0.5,0.55,1.5,3.0,0.8,30,90,0.7,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
181,XAUUSD,55,6,14,3,0.16,1.0,False,True,False,0.28,130,0.6,0.55,1.8,3.6,0.9,25,120,0.8,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
12597,XAUUSD,45,3,12,2,0.22000000000000003,152000.0,False,True,False,0.31000000000000005,150,0.7,1.17,2.0,4.0,0.8,40,0,0.8,0.0,3,False,0.31000000000000005,60,True,1,14,1.4,0.5,1.0,True,1,0.0,0.6,30
179,XAUUSD,45,5,11,2,0.16,1.0,False,True,False,0.28,130,0.6,0.55,1.8,3.6,0.9,25,120,0.8,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
253,XAUUSD,55,6,14,3,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
250,XAUUSD,40,5,10,2,0.16,1.0,False,True,False,0.28,130,0.3,0.55,0.9,2.0,0.6,40,45,0.5,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
48,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,30,5,0.5,0.5,4,False,0.07,60,True,2,14,2.0,0.22,0.8,True,2,0.32,0.6,30
47,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,0.8,40,5,0.5,0.5,3,False,0.07,60,True,2,14,2.0,0.25,0.8,True,2,0.3,0.6,30
49,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,55,5,0.5,0.5,4,False,0.07,60,True,2,14,2.0,0.22,0.8,True,2,0.42,0.6,30
50,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,55,5,0.5,0.5,4,False,0.07,60,True,2,14,2.0,0.28,0.8,True,2,0.38,0.6,30
51,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,30,5,0.5,0.5,4,False,0.07,60,True,2,14,2.0,0.33,0.8,True,2,0.38,0.6,30
36,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,40,5,0.5,0.5,3,False,0.07,60,True,2,14,2.0,0.3,0.8,True,2,0.35,0.6,30
182,XAUUSD,60,7,16,4,0.16,1.0,False,True,False,0.28,130,0.6,0.55,1.8,3.6,0.9,25,120,0.8,0.5,2,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
41,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,50,5,0.5,0.5,3,False,0.07,60,True,2,14,2.0,0.35,0.8,True,2,0.45,0.6,30
42,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,30,5,0.5,0.4,3,False,0.07,60,True,2,14,2.0,0.3,0.8,True,3,0.4,0.6,30
44,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.2,2.0,0.8,30,5,0.5,0.5,4,False,0.07,60,True,2,14,2.0,0.35,1.0,True,2,0.45,0.6,30
203,XAUUSD,80,9,22,6,0.16,1.0,True,True,False,0.28,140,0.8,0.55,2.2,4.0,1.0,20,150,0.9,0.5,1,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
230,XAUUSD,80,9,22,6,0.16,1.0,True,False,False,0.28,160,0.8,0.55,2.2,4.0,1.0,20,150,0.9,0.5,1,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
289,XAUUSD,55,6,14,3,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
225,XAUUSD,50,6,12,3,0.16,1.0,True,False,False,0.28,160,0.8,0.55,2.2,4.0,1.0,20,150,0.9,0.5,1,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
198,XAUUSD,50,6,12,3,0.16,1.0,True,True,False,0.28,140,0.8,0.55,2.2,4.0,1.0,20,150,0.9,0.5,1,False,0.0,0,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
286,XAUUSD,40,5,10,2,0.16,1.0,False,True,False,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,True,0.04,2400,False,0,0,0.0,0.0,0.0,False,0,0.0,0.0,0
11823,XAUUSD,70,7,12,2,0.12,126000.0,False,True,False,0.27999999999999997,150,0.3,2.22,1.2,2.0,1.0,50,15,0.8,0.0,2,False,0.33,60,False,0,14,1.4,0.5,1.0,True,2,-0.1,0.7,30
40,XAUUSD,50,6,12,3,0.2,2.0,True,True,False,0.35,150,0.5,0.5,1.0,2.0,1.0,30,5,0.5,0.5,3,False,0.07,60,True,2,14,2.0,0.25,0.8,True,2,0.3,0.6,0
11295,XAUUSD,45,5,12,4,0.63,224000.0,False,True,False,0.35000000000000003,150,0.2,1.52,2.5,5.0,1.2,50,0,0.8,0.0,1,False,0.37000000000000005,60,True,1,14,1.4,0.5,1.0,False,0,0.0,0.6,30
