Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,UseVSA,RNDelta,L_percentile,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,UseTrailing,TrailMode,TrailATRPeriod,TrailATRMult,TrailStepUSD,TrailStartRR,UsePyramid,MaxAdds,AddSpacingUSD,AddSizeFactor,CooldownSec
62,BTCUSD,30,3,6,1,6.0,1.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
63,BTCUSD,30,3,6,1,6.0,1.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
64,BTCUSD,30,3,6,1,6.0,1.5,false,true,false,30.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
65,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
66,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
67,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
68,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
69,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
70,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
71,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
72,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
73,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
74,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
75,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
76,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
77,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
78,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
79,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
80,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,12.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
81,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
82,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
83,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
84,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
85,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
86,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
87,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
88,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
89,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
90,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
91,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
92,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
93,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
94,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
95,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
96,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,18.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
97,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
98,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
99,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
100,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
101,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
102,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
103,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
104,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
105,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
106,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
107,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
108,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
109,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
110,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
111,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
112,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,24.0,140,0.15,24.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
113,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
114,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
115,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
116,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,12.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
117,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
118,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,25.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
119,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,30.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
120,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,16.0,1.0,2.0,0.6,45,120,0.6,35.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
121,BTCUSD,30,3,6,1,6.0,2.0,false,true,false,30.0,140,0.15,20.0,1.0,2.0,0.6,45,120,0.6,20.0,3,false,0.0,0,false,0,0,0.0,0.0,0.0,false,0,0.0,0.0,0
