Case,Symbol,K_swing,N_bos,LookbackInternal,M_retest,EqTol,BOSBufferPoints,UseKillzones,UseRoundNumber,UseVSA,RNDelta,L_percentile,RiskPerTradePct,SL_BufferUSD,TP1_R,TP2_R,BE_Activate_R,PartialClosePct,TimeStopMinutes,MinProgressR,MaxSpreadUSD,MaxOpenPositions,UsePendingRetest,RetestOffsetUSD,PendingExpirySec,UseTrailing,TrailMode,TrailATRPeriod,TrailATRMult,TrailStepUSD,TrailStartRR,UsePyramid,MaxAdds,AddSpacingUSD,AddSizeFactor,CooldownSec
1783,USDJPY,65,7,14,3,0.014,0.5,true,true,false,0.028,140,0.6,0.055,1.8,3.5,0.9,30,150,0.9,0.05,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
1879,USDJPY,65,7,14,3,0.014,0.5,true,true,false,0.028,140,0.45,0.055,1.4,3,0.8,35,120,0.8,0.05,3,true,0.00571429,2400,false,0,0,0,0,0,false,0,0,0,0
1999,USDJPY,65,7,14,3,0.014,0.5,true,true,false,0.028,140,0.45,0.055,1.4,3,0.8,35,120,0.8,0.05,3,true,0.00714286,3600,false,0,0,0,0,0,false,0,0,0,0
1807,USDJPY,65,7,14,3,0.014,0.5,true,true,false,0.028,140,0.8,0.055,2.2,4.2,1,25,180,1,0.05,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
273,XAUUSD,65,7,18,4,0.16,1,true,true,false,0.28,140,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
300,XAUUSD,65,7,18,4,0.16,1,true,false,false,0.28,160,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
235,XAUUSD,55,6,14,3,0.16,1,true,true,false,0.28,140,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
262,XAUUSD,55,6,14,3,0.16,1,true,false,false,0.28,160,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
275,XAUUSD,80,9,22,6,0.16,1,true,true,false,0.28,140,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
274,XAUUSD,70,8,20,5,0.16,1,true,true,false,0.28,140,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
254,XAUUSD,60,7,16,4,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
290,XAUUSD,60,7,16,4,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
272,XAUUSD,60,7,16,4,0.16,1,true,true,false,0.28,140,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
299,XAUUSD,60,7,16,4,0.16,1,true,false,false,0.28,160,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
24,XAUUSD,55,5,12,3,0.22,2.5,true,true,false,0.4,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
2,XAUUSD,60,5,12,3,0.18,2,true,true,false,0.3,150,0.5,0.7,1,2,0.8,50,5,0.5,0.45,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
3,XAUUSD,60,5,12,3,0.18,2,true,true,false,0.3,150,0.5,0.7,1,2,1,50,5,0.5,0.48,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
15,XAUUSD,55,5,12,3,0.18,2.5,true,true,false,0.3,150,0.5,0.65,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
16,XAUUSD,55,5,12,3,0.18,2,true,true,false,0.3,150,0.5,0.65,1,2,0.8,50,5,0.5,0.48,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
19,XAUUSD,55,5,12,3,0.18,2,true,true,false,0.3,150,0.5,0.65,1,2,1,40,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
17,XAUUSD,60,6,12,3,0.22,2,true,true,false,0.35,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
23,XAUUSD,60,6,12,3,0.22,2,true,true,false,0.37,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
20,XAUUSD,65,5,12,2,0.18,2,true,true,false,0.3,150,0.4,0.7,1,2,0.8,40,5,0.6,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
27,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.6,50,5,0.5,0.5,1,false,0.07,60,true,1,14,1.5,0.3,0.8,false,0,0.4,0.6,0
28,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,true,1,14,1.5,0.3,0.8,false,0,0.4,0.6,0
37,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,true,1,14,1.5,0.3,0.8,false,0,0.4,0.6,0
22,XAUUSD,55,6,12,2,0.22,1,true,true,false,0.4,150,0.5,0.55,1,2,0.8,50,5,0.5,0.65,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
1,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.28,150,0.5,0.6,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
4,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
5,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.25,150,0.5,0.6,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
6,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.3,150,0.5,0.6,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
7,XAUUSD,50,6,12,2,0.2,2,true,true,false,0.3,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
8,XAUUSD,50,6,12,4,0.2,2,true,true,false,0.3,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
9,XAUUSD,50,6,12,3,0.22,1,true,true,false,0.4,150,0.5,0.6,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
10,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.32,150,0.5,0.6,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
11,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.3,150,0.5,0.6,1,2,1,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
12,XAUUSD,55,6,12,3,0.2,1.5,true,true,false,0.3,150,0.5,0.6,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
13,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.28,150,0.5,0.6,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
30,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,40,5,0.5,0.5,1,false,0.07,60,true,1,14,1.5,0.3,0.8,false,0,0.4,0.6,0
35,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,40,5,0.5,0.4,1,false,0.07,60,true,1,14,1.6,0.3,0.8,false,0,0,0,120
14,XAUUSD,50,6,12,3,0.18,2,true,true,false,0.3,150,0.5,0.65,1,2,0.8,50,5,0.5,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
26,XAUUSD,55,6,12,3,0.22,1.5,true,true,false,0.37,150,0.5,0.55,1,2,0.8,50,5,0.5,0.6,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
21,XAUUSD,50,6,12,3,0.22,1,true,true,false,0.4,150,0.5,0.55,1,2,0.8,50,5,0.5,0.65,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
25,XAUUSD,50,6,12,3,0.22,1,true,true,false,0.4,150,0.5,0.55,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
38,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,true,1,14,2,0.3,1,false,0,0.4,0.6,0
39,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,true,1,21,1.8,0.3,1,false,0,0.4,0.6,0
34,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.5,2,0.8,30,5,0.5,0.4,1,false,0.07,60,true,1,14,1.5,0.3,0.8,false,0,0,0,120
31,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,40,5,0.5,0.5,1,false,0.07,60,true,2,14,2,0.3,1,false,0,0.4,0.6,0
18,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.3,150,0.5,0.6,1,2,0.8,50,4,0.6,0.55,1,false,0.07,60,false,0,14,2,0.3,1,false,0,0.4,0.6,0
29,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.8,50,5,0.5,0.5,1,false,0.07,60,true,2,14,2,0.25,0.8,false,0,0.4,0.6,0
33,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.4,2,1,30,5,0.5,0.4,1,false,0.07,60,true,1,21,2.2,0.3,1.2,false,0,0,0,120
32,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,9.9,2,1,0,5,0.5,0.4,1,false,0.07,60,true,1,14,1.5,0.3,0.8,false,0,0,0,120
72,XAUUSD,50,6,12,3,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
74,XAUUSD,60,7,16,4,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
251,XAUUSD,45,5,11,2,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
73,XAUUSD,55,6,14,3,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
109,XAUUSD,55,6,14,3,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
287,XAUUSD,45,5,11,2,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
110,XAUUSD,60,7,16,4,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
145,XAUUSD,55,6,14,3,0.16,1,false,true,false,0.28,130,0.5,0.55,1.5,3,0.8,30,90,0.7,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
108,XAUUSD,50,6,12,3,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
143,XAUUSD,45,5,11,2,0.16,1,false,true,false,0.28,130,0.5,0.55,1.5,3,0.8,30,90,0.7,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
236,XAUUSD,60,7,16,4,0.16,1,true,true,false,0.28,140,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
263,XAUUSD,60,7,16,4,0.16,1,true,false,false,0.28,160,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
43,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,40,5,0.5,0.5,4,false,0.07,60,true,2,14,2,0.3,0.8,true,3,0.4,0.5,30
71,XAUUSD,45,5,11,2,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
45,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,9.9,2,0.8,0,5,0.5,0.5,3,false,0.07,60,true,2,14,2,0.3,0.8,true,2,0.35,0.5,30
144,XAUUSD,50,6,12,3,0.16,1,false,true,false,0.28,130,0.5,0.55,1.5,3,0.8,30,90,0.7,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
107,XAUUSD,45,5,11,2,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,false,0,0,false,0,0,0,0,0,false,0,0,0,0
146,XAUUSD,60,7,16,4,0.16,1,false,true,false,0.28,130,0.5,0.55,1.5,3,0.8,30,90,0.7,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
181,XAUUSD,55,6,14,3,0.16,1,false,true,false,0.28,130,0.6,0.55,1.8,3.6,0.9,25,120,0.8,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
179,XAUUSD,45,5,11,2,0.16,1,false,true,false,0.28,130,0.6,0.55,1.8,3.6,0.9,25,120,0.8,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
253,XAUUSD,55,6,14,3,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
250,XAUUSD,40,5,10,2,0.16,1,false,true,false,0.28,130,0.3,0.55,0.9,2,0.6,40,45,0.5,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
48,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,30,5,0.5,0.5,4,false,0.07,60,true,2,14,2,0.22,0.8,true,2,0.32,0.6,30
47,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,0.8,40,5,0.5,0.5,3,false,0.07,60,true,2,14,2,0.25,0.8,true,2,0.3,0.6,30
49,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,55,5,0.5,0.5,4,false,0.07,60,true,2,14,2,0.22,0.8,true,2,0.42,0.6,30
50,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,55,5,0.5,0.5,4,false,0.07,60,true,2,14,2,0.28,0.8,true,2,0.38,0.6,30
51,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,30,5,0.5,0.5,4,false,0.07,60,true,2,14,2,0.33,0.8,true,2,0.38,0.6,30
36,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,40,5,0.5,0.5,3,false,0.07,60,true,2,14,2,0.3,0.8,true,2,0.35,0.6,30
182,XAUUSD,60,7,16,4,0.16,1,false,true,false,0.28,130,0.6,0.55,1.8,3.6,0.9,25,120,0.8,0.5,2,false,0,0,false,0,0,0,0,0,false,0,0,0,0
41,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,50,5,0.5,0.5,3,false,0.07,60,true,2,14,2,0.35,0.8,true,2,0.45,0.6,30
42,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,30,5,0.5,0.4,3,false,0.07,60,true,2,14,2,0.3,0.8,true,3,0.4,0.6,30
44,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1.2,2,0.8,30,5,0.5,0.5,4,false,0.07,60,true,2,14,2,0.35,1,true,2,0.45,0.6,30
203,XAUUSD,80,9,22,6,0.16,1,true,true,false,0.28,140,0.8,0.55,2.2,4,1,20,150,0.9,0.5,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
230,XAUUSD,80,9,22,6,0.16,1,true,false,false,0.28,160,0.8,0.55,2.2,4,1,20,150,0.9,0.5,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
289,XAUUSD,55,6,14,3,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
225,XAUUSD,50,6,12,3,0.16,1,true,false,false,0.28,160,0.8,0.55,2.2,4,1,20,150,0.9,0.5,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
198,XAUUSD,50,6,12,3,0.16,1,true,true,false,0.28,140,0.8,0.55,2.2,4,1,20,150,0.9,0.5,1,false,0,0,false,0,0,0,0,0,false,0,0,0,0
286,XAUUSD,40,5,10,2,0.16,1,false,true,false,0.28,130,0.4,0.55,1.2,2.4,0.7,35,60,0.6,0.5,3,true,0.04,2400,false,0,0,0,0,0,false,0,0,0,0
40,XAUUSD,50,6,12,3,0.2,2,true,true,false,0.35,150,0.5,0.5,1,2,1,30,5,0.5,0.5,3,false,0.07,60,true,2,14,2,0.25,0.8,true,2,0.3,0.6,0
